Gene	Waves	Rho	Pval	BootP	PermP	BootP_All
49990	FAM132B	Beta	-0.75	0.000819764027255587	0	0	0
50012	FAM159A	Beta	0.714705882352941	0.00186274109994744	0	0	0
50030	FAM171A2	Beta	-0.623529411764706	0.00985565039092201	0.01	0	0.01
50049	FAM186A	Beta	0.611764705882353	0.0117884050531152	0.01	0	0
50051	FAM188A	Beta	-0.667647058823529	0.00471198194799	0.01	0.01	0
50099	FAM222B	Beta	0.620588235294118	0.0103135155496777	0.03	0	0.01
50103	FAM228B	Beta	0.652941176470588	0.00610204667907699	0	0	0.01
50112	FAM35A	Beta	0.517647058823529	0.0400017929595607	0.04	0.03	0.04
50159	FAM84A	Beta	-0.652941176470588	0.006102046679077	0.02	0.02	0.01
50193	FARSB	Beta	-0.65	0.0064157065211753	0.02	0.01	0.02
50199	FASTKD3	Beta	-0.508823529411765	0.0441352182349839	0.04	0.04	0.03
50207	FBF1	Beta	0.55	0.0272939727097306	0.04	0	0
50208	FBL	Beta	0.620588235294118	0.0103135155496777	0.02	0.01	0.01
50239	FBXO17	Beta	0.629411764705882	0.00898808926444689	0.02	0.02	0.01
50271	FBXO9	Beta	-0.652941176470588	0.006102046679077	0.02	0	0.01
50277	FBXW5	Beta	-0.576470588235294	0.0194151403865316	0.03	0.03	0
50298	FCRLB	Beta	-0.558823529411765	0.0244365114245058	0.04	0.02	0.02
50346	FGFR3	Beta	-0.547058823529412	0.028301087242109	0.03	0.04	0.03
50439	FOLR2	Beta	-0.526470588235294	0.0361665149722456	0.02	0.04	0.03
50449	FOXJ3	Beta	0.526470588235294	0.0361665149722455	0.03	0.03	0.04
50501	FSD2	Beta	-0.697058823529412	0.0026905894025606	0	0.01	0
50526	FUS	Beta	0.605882352941176	0.0128602985333672	0.02	0.02	0
50546	FZD3	Beta	-0.667647058823529	0.00471198194799	0.01	0	0
50570	GABRA1	Beta	-0.544117647058823	0.0293363374813766	0.03	0.02	0
50596	GAL3ST3	Beta	-0.617647058823529	0.0107879846019488	0.01	0	0.03
50623	GALT	Beta	0.526470588235294	0.0361665149722455	0.02	0.04	0.04
50640	GAS2L1	Beta	-0.623529411764706	0.00985565039092201	0.02	0.01	0.02
50657	GBAS	Beta	-0.570588235294118	0.0209906963682178	0.03	0.03	0.01
50681	GCNT4	Beta	-0.635294117647059	0.00818206461633403	0.01	0.01	0.01
50689	GDE1	Beta	-0.561764705882353	0.023537016474281	0.03	0.02	0.01
50716	GFM1	Beta	-0.588235294117647	0.0165397221953781	0.01	0.02	0.01
50717	GFM2	Beta	-0.629411764705882	0.00898808926444689	0.02	0.03	0.02
50744	GIGYF2	Beta	0.652941176470588	0.00610204667907699	0.01	0.01	0.02
50774	GLA	Beta	-0.582352941176471	0.0179327341310354	0.02	0.04	0.03
50792	GLIS2	Beta	-0.623529411764706	0.00985565039092201	0.01	0.01	0
50804	GLRB	Beta	-0.635294117647059	0.00818206461633403	0.01	0.02	0.01
50822	GLYATL1	Beta	0.705882352941176	0.00224590060105133	0.02	0	0
50829	GMEB1	Beta	0.541176470588235	0.0304002188881702	0.02	0.01	0.03
50832	GMFG	Beta	0.564705882352941	0.0226632048441846	0.02	0.01	0.01
50839	GMPR	Beta	0.570588235294118	0.0209906963682178	0.03	0.02	0
50889	GOLGA1	Beta	0.608823529411765	0.0123152031982465	0.03	0	0
50892	GOLGA4	Beta	0.685294117647059	0.00339156174521659	0	0	0.01
50905	GOLIM4	Beta	0.558823529411765	0.0244365114245058	0	0.02	0
50910	GOLT1B	Beta	-0.570588235294118	0.0209906963682178	0.03	0.04	0.03
50911	GON4L	Beta	0.661764705882353	0.00523375330132751	0.01	0.01	0.02
50932	GPATCH4	Beta	0.582352941176471	0.0179327341310354	0.01	0.02	0.03
50933	GPATCH8	Beta	0.614705882352941	0.011279474063305	0.03	0	0.01
50944	GPD1L	Beta	-0.579411764705882	0.0186625294177119	0.02	0	0.01
50947	GPHB5	Beta	0.6	0.0140071223296	0	0	0.02
50961	GPR108	Beta	-0.573529411764706	0.0201910380465231	0.04	0.02	0
50986	GPR180	Beta	-0.652941176470588	0.006102046679077	0	0	0.01
51004	GPR75-ASB3	Beta	0.676470588235294	0.00400825239020936	0.02	0	0
51013	GPRC5A	Beta	0.597058823529412	0.014609731954981	0.04	0	0.03
51075	GRK7	Beta	0.629411764705882	0.00898808926444689	0.01	0.01	0.02
51122	GTF2E1	Beta	0.567647058823529	0.021814592143743	0.02	0.03	0.03
51131	GTF2I	Beta	0.7	0.00253509460443193	0	0	0.01
51175	GZF1	Beta	-0.638235294117647	0.00780113863100802	0.02	0	0
51220	HAVCR2	Beta	0.623529411764706	0.00985565039092204	0.02	0.02	0.01
51233	HCK	Beta	0.505882352941176	0.0455816161239403	0.04	0.02	0.01
51234	HCLS1	Beta	0.6	0.0140071223296	0.03	0.01	0.03
51240	HCRTR2	Beta	0.6	0.0140071223296	0	0.03	0.01
51267	HECTD1	Beta	0.582352941176471	0.0179327341310354	0.03	0.02	0.04
51319	HHLA3	Beta	0.629411764705882	0.00898808926444689	0	0.01	0
51324	HIBCH	Beta	0.623529411764706	0.00985565039092204	0.02	0.01	0
51333	HILPDA	Beta	-0.558823529411765	0.0244365114245058	0.01	0.03	0.03
51335	HINT1	Beta	-0.638235294117647	0.00780113863100802	0.03	0	0
51344	HIRIP3	Beta	0.602941176470588	0.0134241253978914	0.01	0.02	0
51410	HMGB2	Beta	0.582352941176471	0.0179327341310354	0.03	0.03	0.01
51418	HMGN3	Beta	0.588235294117647	0.0165397221953782	0.02	0	0.02
51438	HNRNPA2B1	Beta	0.535294117647059	0.0326158632940219	0.03	0.02	0.01
51442	HNRNPD	Beta	0.588235294117647	0.0165397221953782	0.02	0.04	0.02
51445	HNRNPH1	Beta	0.547058823529412	0.0283010872421088	0.04	0.03	0.02
51451	HNRNPM	Beta	0.626470588235294	0.00941397730678366	0.02	0.03	0.01
51453	HNRNPU	Beta	0.555882352941176	0.025362176320608	0.02	0.03	0.02
51461	HOOK2	Beta	0.582352941176471	0.0179327341310354	0.04	0.02	0.02
51475	HPS1	Beta	-0.526470588235294	0.0361665149722456	0.01	0.02	0.04
51559	HTATSF1	Beta	0.597058823529412	0.014609731954981	0.01	0.01	0.02
51563	HTR1F	Beta	-0.523529411764706	0.0374126481301495	0.04	0.02	0.02
51570	HTR6	Beta	-0.611764705882353	0.0117884050531152	0.03	0.01	0
51590	IAH1	Beta	-0.697058823529412	0.0026905894025606	0.01	0.02	0.01
51606	ID1	Beta	-0.626470588235294	0.00941397730678363	0	0	0.01
51618	IDO2	Beta	0.664705882352941	0.00496738593748199	0	0	0
51645	IFNE	Beta	0.579411764705882	0.0186625294177119	0.01	0.04	0.01
51658	IFT46	Beta	-0.594117647058824	0.015232400876328	0.03	0.02	0.02
51659	IFT52	Beta	0.558823529411765	0.0244365114245058	0.04	0.02	0.03
51669	IGF2	Beta	0.585294117647059	0.0172252866160948	0.04	0.01	0.01
51677	IGFBP6	Beta	-0.561764705882353	0.023537016474281	0.03	0.02	0.01
51683	IGFN1	Beta	0.591176470588235	0.0158755795556415	0.03	0.03	0.01
51709	IL10RB	Beta	0.735294117647059	0.00117161553509918	0.01	0	0.01
51756	ILK	Beta	0.705882352941176	0.00224590060105133	0	0	0.01
51788	INO80	Beta	0.714705882352941	0.00186274109994744	0.01	0	0.02
51808	INSRR	Beta	0.520588235294118	0.0386909071406499	0.03	0.04	0.01
51835	IQCA1	Beta	0.517647058823529	0.0400017929595607	0.03	0.02	0.03
51841	IQCG	Beta	0.614705882352941	0.011279474063305	0.03	0	0
51922	ITM2A	Beta	-0.614705882352941	0.011279474063305	0.02	0.01	0.01
51936	ITSN2	Beta	0.661764705882353	0.00523375330132751	0	0.01	0.01
51939	IWS1	Beta	0.597058823529412	0.014609731954981	0.01	0	0.02
51963	JMJD8	Beta	-0.608823529411765	0.0123152031982464	0.02	0.01	0
51987	KARS	Beta	-0.514705882352941	0.041345806442249	0.04	0.04	0.03
52022	KCNC2	Beta	-0.602941176470588	0.0134241253978913	0.03	0.01	0
52029	KCNE2	Beta	0.608823529411765	0.0123152031982465	0	0.01	0.02
52093	KCNV1	Beta	-0.747058823529412	0.000882106992984634	0	0	0
52118	KDELR1	Beta	-0.529411764705882	0.0349520067895182	0.03	0.04	0.01
52130	KDM5A	Beta	0.644117647058823	0.00708152408658287	0	0	0.02
52175	KIAA1143	Beta	-0.764705882352941	0.000559676294356745	0	0	0.01
52177	KIAA1161	Beta	0.576470588235294	0.0194151403865316	0.03	0.04	0.03
52187	KIAA1429	Beta	0.582352941176471	0.0179327341310354	0.03	0.03	0.02
52238	KIF3A	Beta	0.614705882352941	0.011279474063305	0.01	0.02	0.03
52266	KLF11	Beta	-0.629411764705882	0.00898808926444689	0.01	0	0.01
52286	KLHDC9	Beta	-0.567647058823529	0.021814592143743	0.02	0.03	0.01
52311	KLHL38	Beta	-0.561764705882353	0.023537016474281	0.03	0.02	0
52313	KLHL42	Beta	-0.620588235294118	0.0103135155496777	0.01	0.01	0.01
52339	KNOP1	Beta	0.617647058823529	0.0107879846019488	0.01	0.02	0.03
52362	KRT8	Beta	0.55	0.0272939727097306	0.02	0.02	0
52380	LA16c-306E5.2	Beta	0.676470588235294	0.00400825239020936	0.01	0.01	0
52407	LAMTOR5	Beta	-0.732352941176471	0.00125495816615226	0.01	0.01	0
52408	LANCL1	Beta	-0.594117647058824	0.015232400876328	0.04	0.01	0.02
52428	LATS2	Beta	0.655882352941176	0.0058007369622315	0.02	0.01	0.01
52470	LEO1	Beta	0.588235294117647	0.0165397221953782	0.01	0.04	0.02
52504	LIG1	Beta	0.788235294117647	0.000286465682391849	0	0	0
52524	LIN7B	Beta	-0.547058823529412	0.028301087242109	0.02	0.02	0.02
52531	LINGO3	Beta	-0.652941176470588	0.006102046679077	0.01	0.01	0.03
52551	LMBR1	Beta	-0.714705882352941	0.00186274109994744	0.01	0	0
52558	LMLN	Beta	0.547058823529412	0.0283010872421088	0.02	0.04	0.01
52562	LMNTD1	Beta	0.611764705882353	0.0117884050531152	0.03	0.02	0.04
52587	LOXL3	Beta	0.570588235294118	0.0209906963682178	0.04	0.04	0
52665	LRRC38	Beta	0.597058823529412	0.014609731954981	0.04	0.02	0.02
52669	LRRC40	Beta	-0.576470588235294	0.0194151403865316	0.04	0.01	0.02
52693	LRRC8B	Beta	-0.552941176470588	0.0263144998706666	0.01	0.03	0.02
52720	LSG1	Beta	0.635294117647059	0.00818206461633403	0.01	0	0.02
52723	LSM11	Beta	-0.597058823529412	0.014609731954981	0.03	0	0.03
52724	LSM12	Beta	0.623529411764706	0.00985565039092204	0.02	0	0.02
52725	LSM14A	Beta	0.594117647058824	0.015232400876328	0.01	0	0
52732	LSM7	Beta	-0.670588235294118	0.00446720869773816	0.01	0	0
52754	LUC7L3	Beta	0.526470588235294	0.0361665149722455	0.03	0.01	0.02
52766	LY96	Beta	0.641176470588235	0.00743441908253395	0	0.02	0.01
52789	LYST	Beta	-0.523529411764706	0.0374126481301495	0.04	0.03	0.04
52808	MAD2L1	Beta	-0.561764705882353	0.023537016474281	0.02	0.01	0.03
52879	MAP2K4	Beta	-0.667647058823529	0.00471198194799	0	0	0.01
52888	MAP3K14	Beta	0.561764705882353	0.0235370164742809	0.04	0.03	0.04
52963	MARVELD3	Beta	0.623529411764706	0.00985565039092204	0.01	0	0
52973	MAT2B	Beta	-0.679411764705882	0.00379343266915975	0	0	0
53041	MDC1	Beta	0.697058823529412	0.0026905894025606	0	0.01	0
53086	MED31	Beta	-0.652941176470588	0.006102046679077	0.01	0	0.01
53102	MEI1	Beta	0.708823529411765	0.00211168123925454	0.01	0	0.01
53118	MESDC1	Beta	-0.785294117647059	0.000312853917886014	0	0	0
53119	MESDC2	Beta	0.602941176470588	0.0134241253978914	0.01	0.02	0.02
53120	MESP1	Beta	-0.614705882352941	0.011279474063305	0	0	0.01
53126	METAP2	Beta	0.588235294117647	0.0165397221953782	0.02	0.03	0.02
53127	METRNL	Beta	-0.585294117647059	0.0172252866160948	0.01	0.01	0.02
53128	METTL1	Beta	-0.620588235294118	0.0103135155496777	0.02	0.01	0.01
53152	METTL9	Beta	-0.670588235294118	0.00446720869773816	0.01	0	0
53157	MFAP1	Beta	0.626470588235294	0.00941397730678366	0	0.01	0.02
53162	MFF	Beta	-0.747058823529412	0.000882106992984634	0	0	0
53166	MFN1	Beta	-0.776470588235294	0.000404350840545471	0	0	0
53182	MGAM2	Beta	0.697058823529412	0.0026905894025606	0	0	0.01
53243	MKKS	Beta	-0.688235294117647	0.00320390861439574	0	0.01	0
53320	MOK	Beta	0.647058823529412	0.00674207700717987	0.01	0	0.03
53342	MPC2	Beta	-0.661764705882353	0.00523375330132754	0.02	0	0.01
53349	MPHOSPH8	Beta	0.685294117647059	0.00339156174521659	0.01	0.02	0
53384	MRI1	Beta	-0.564705882352941	0.0226632048441846	0.02	0.03	0.03
53407	MRPL24	Beta	-0.555882352941176	0.0253621763206081	0.03	0.01	0.02
53413	MRPL34	Beta	-0.579411764705882	0.0186625294177119	0.02	0.01	0.02
53423	MRPL43	Beta	-0.573529411764706	0.0201910380465231	0.04	0	0.02
53483	MSH4	Beta	0.705882352941176	0.00224590060105133	0	0	0.01
53495	MSRB1	Beta	-0.676470588235294	0.00400825239020936	0	0	0
53518	MTDH	Beta	0.658823529411765	0.00551142233634371	0.02	0	0.02
53523	MTF1	Beta	0.55	0.0272939727097306	0.04	0.01	0.01
53536	MTHFSD	Beta	-0.538235294117647	0.0314932282058384	0.03	0.04	0.04
53549	MTMR6	Beta	-0.567647058823529	0.021814592143743	0.02	0.03	0.02
53556	MTPN	Beta	-0.591176470588235	0.0158755795556414	0.03	0.03	0.01
53580	MUC4	Beta	0.538235294117647	0.0314932282058384	0.02	0.02	0.03
53594	MVP	Beta	0.723529411764706	0.00153448118982396	0	0.01	0.01
53627	MYH7	Beta	0.585294117647059	0.0172252866160948	0.02	0.01	0.02
53648	MYO18B	Beta	0.620588235294118	0.0103135155496777	0.01	0.01	0.01
53654	MYO1F	Beta	0.564705882352941	0.0226632048441846	0	0.03	0.02
53658	MYO3B	Beta	0.582352941176471	0.0179327341310354	0	0.01	0.01
53699	NAA30	Beta	-0.670588235294118	0.00446720869773816	0	0	0.02
53748	NASP	Beta	0.652941176470588	0.00610204667907699	0	0.01	0.01
53750	NAT10	Beta	0.714705882352941	0.00186274109994744	0	0.01	0.01
53802	NCL	Beta	0.682352941176471	0.00358797041175672	0.01	0	0.01
53812	NCOR1	Beta	0.597058823529412	0.014609731954981	0.01	0.02	0.03
53837	NDUFA2	Beta	-0.564705882352941	0.0226632048441846	0.02	0.02	0.04
53839	NDUFA4	Beta	-0.658823529411765	0.00551142233634373	0.01	0	0
53903	NEK8	Beta	0.544117647058823	0.0293363374813766	0.03	0.02	0.04
53911	NEMF	Beta	0.564705882352941	0.0226632048441846	0.02	0.01	0.02
53935	NFATC1	Beta	0.570588235294118	0.0209906963682178	0.02	0.04	0.01
53950	NFKBIA	Beta	0.552941176470588	0.0263144998706665	0.02	0	0.04
54002	NIT2	Beta	-0.505882352941176	0.0455816161239403	0.04	0.03	0.03
54047	NMNAT1	Beta	0.623529411764706	0.00985565039092204	0.01	0.01	0.01
54058	NNT	Beta	-0.708823529411765	0.00211168123925454	0	0	0
54079	NOMO2	Beta	0.594117647058824	0.015232400876328	0.02	0.03	0.01
54082	NOP10	Beta	-0.520588235294118	0.0386909071406501	0.01	0.04	0.03
54144	NPRL2	Beta	-0.517647058823529	0.0400017929595607	0.04	0.02	0.02
54147	NPTN	Beta	-0.597058823529412	0.014609731954981	0.02	0.01	0.01
54221	NSRP1	Beta	0.623529411764706	0.00985565039092204	0	0.04	0
54226	NSUN6	Beta	0.723529411764706	0.00153448118982396	0	0	0.01
54258	NUBP2	Beta	-0.591176470588235	0.0158755795556414	0.03	0	0
54263	NUDC	Beta	0.591176470588235	0.0158755795556415	0.01	0	0.02
54274	NUDT16	Beta	0.617647058823529	0.0107879846019488	0.01	0.01	0.04
54347	OAT	Beta	-0.564705882352941	0.0226632048441846	0.04	0.02	0.01
54354	OCIAD1	Beta	-0.582352941176471	0.0179327341310354	0.03	0.02	0
54355	OCIAD2	Beta	0.626470588235294	0.00941397730678366	0	0.01	0.01
54373	OGT	Beta	-0.614705882352941	0.011279474063305	0	0.02	0.01
54375	OIT3	Beta	0.647058823529412	0.00674207700717987	0.01	0	0
54424	ORC4	Beta	-0.755882352941176	0.000705890586909894	0	0	0
54462	OTUB2	Beta	-0.55	0.0272939727097307	0.01	0.02	0.03
54463	OTUD1	Beta	-0.555882352941176	0.0253621763206081	0.02	0.01	0.03
54479	OXLD1	Beta	-0.617647058823529	0.0107879846019488	0.01	0	0.01
54527	PAFAH2	Beta	0.564705882352941	0.0226632048441846	0.03	0.03	0
54547	PALM3	Beta	0.573529411764706	0.0201910380465231	0.02	0	0.02
54572	PAQR3	Beta	-0.564705882352941	0.0226632048441846	0.04	0.02	0.03
54579	PARD3	Beta	0.555882352941176	0.025362176320608	0.04	0.04	0.03
54610	PATL1	Beta	0.632352941176471	0.00857758410309935	0.01	0	0
54616	PAX5	Beta	0.676470588235294	0.00400825239020936	0.01	0.01	0
54622	PBDC1	Beta	0.541176470588235	0.0304002188881702	0.04	0.04	0.03
54633	PCBD2	Beta	0.638235294117647	0.00780113863100802	0.02	0	0.01
54644	PCDH12	Beta	-0.626470588235294	0.00941397730678363	0.02	0.02	0
54672	PCF11	Beta	0.602941176470588	0.0134241253978914	0.01	0.04	0.02
54675	PCGF3	Beta	-0.576470588235294	0.0194151403865316	0.03	0.02	0.02
54698	PCSK1N	Beta	-0.552941176470588	0.0263144998706666	0.04	0.02	0.02
54710	PDAP1	Beta	0.644117647058823	0.00708152408658287	0	0	0
54723	PDCL3	Beta	0.538235294117647	0.0314932282058384	0.02	0.03	0.04
54775	PDP1	Beta	-0.544117647058823	0.0293363374813766	0.04	0.02	0.01
54788	PDZD11	Beta	-0.552941176470588	0.0263144998706666	0.03	0	0.03
54809	PELP1	Beta	0.641176470588235	0.00743441908253395	0.03	0	0
54839	PFDN6	Beta	-0.570588235294118	0.0209906963682178	0.03	0.01	0.04
54854	PGAP2	Beta	0.614705882352941	0.011279474063305	0.03	0	0
54856	PGBD1	Beta	0.552941176470588	0.0263144998706665	0.01	0.03	0.04
54885	PHC1	Beta	0.532352941176471	0.0337686229602347	0.01	0.03	0.02
54918	PHLDB2	Beta	0.502941176470588	0.0470631404672732	0.04	0.03	0.01
54987	PILRA	Beta	0.626470588235294	0.00941397730678366	0.03	0.01	0
55048	PLA2G4E	Beta	-0.702941176470588	0.00238695266930094	0.01	0	0
55081	PLCXD2	Beta	-0.564705882352941	0.0226632048441846	0.02	0	0.01
55087	PLD4	Beta	-0.585294117647059	0.0172252866160948	0.02	0	0.01
55096	PLEKHA4	Beta	0.638235294117647	0.00780113863100802	0.01	0	0
55175	PMEL	Beta	-0.573529411764706	0.0201910380465231	0.02	0.03	0.03
55200	PNN	Beta	0.658823529411765	0.00551142233634371	0	0	0.01
55295	POPDC3	Beta	-0.605882352941176	0.0128602985333672	0.02	0	0.02
55303	POU2F3	Beta	0.6	0.0140071223296	0.01	0.02	0.01
55320	PPCDC	Beta	0.655882352941176	0.0058007369622315	0.02	0	0.01
55325	PPFIA1	Beta	0.655882352941176	0.0058007369622315	0.01	0.02	0.02
55338	PPIG	Beta	0.647058823529412	0.00674207700717987	0	0	0.01
55360	PPME1	Beta	0.526470588235294	0.0361665149722455	0.02	0.04	0.04
55400	PPP1R9A	Beta	0.535294117647059	0.0326158632940219	0.01	0.02	0.04
55462	PRDX3	Beta	-0.647058823529412	0.00674207700717987	0	0.01	0
55481	PRICKLE4	Beta	-0.541176470588235	0.0304002188881703	0.04	0.02	0.01
55531	PROCA1	Beta	0.638235294117647	0.00780113863100802	0	0	0
55559	PRPS2	Beta	-0.591176470588235	0.0158755795556414	0.02	0.01	0.02
55571	PRR29	Beta	0.594117647058824	0.015232400876328	0.03	0.01	0.01
55574	PRR5	Beta	0.591176470588235	0.0158755795556415	0.01	0.04	0.03
55581	PRRC2C	Beta	0.617647058823529	0.0107879846019488	0.01	0.02	0.02
55599	PRX	Beta	0.614705882352941	0.011279474063305	0.03	0.03	0.04
55618	PSMB1	Beta	-0.726470588235294	0.00143618263507854	0	0	0
55624	PSMB7	Beta	-0.558823529411765	0.0244365114245058	0.04	0.02	0.02
55642	PSMD5	Beta	-0.573529411764706	0.0201910380465231	0.02	0.01	0.02
55651	PSMG1	Beta	-0.65	0.0064157065211753	0.02	0.01	0.01
55670	PTCD3	Beta	-0.758823529411765	0.00065403023616479	0.01	0	0
55695	PTGS2	Beta	-0.694117647058824	0.00285370590345691	0.01	0.01	0.01
55696	PTH1R	Beta	0.547058823529412	0.0283010872421088	0	0.01	0.04
55706	PTP4A1	Beta	-0.685294117647059	0.00339156174521659	0.02	0.01	0
55749	PTRHD1	Beta	-0.617647058823529	0.0107879846019488	0	0	0.01
55760	PURB	Beta	-0.652941176470588	0.006102046679077	0.02	0.01	0.01
55771	PVRL2	Beta	0.608823529411765	0.0123152031982465	0.02	0.03	0.03
55775	PWWP2B	Beta	-0.6	0.0140071223296	0.02	0.01	0.03
55794	PYROXD2	Beta	0.661764705882353	0.00523375330132751	0.01	0	0
55796	PYY	Beta	0.667647058823529	0.00471198194798998	0	0.01	0.01
55826	RAB12	Beta	-0.658823529411765	0.00551142233634373	0.02	0.01	0.01
55845	RAB2B	Beta	-0.705882352941176	0.00224590060105133	0	0.01	0
55868	RAB40B	Beta	-0.555882352941176	0.0253621763206081	0.04	0.03	0.03
55909	RAD51	Beta	0.617647058823529	0.0107879846019488	0	0.01	0.02
55919	RAD9A	Beta	0.605882352941176	0.0128602985333672	0.03	0	0.01
55921	RADIL	Beta	0.647058823529412	0.00674207700717987	0.01	0.01	0.02
55925	RAG1	Beta	0.555882352941176	0.025362176320608	0.01	0.03	0.02
55930	RALB	Beta	0.579411764705882	0.0186625294177119	0.01	0.04	0.04
55931	RALBP1	Beta	0.752941176470588	0.000761081073194606	0.01	0	0.02
55953	RANGRF	Beta	-0.576470588235294	0.0194151403865316	0.02	0.02	0.03
55965	RAPGEF4	Beta	-0.564705882352941	0.0226632048441846	0.02	0.03	0.01
55984	RASAL3	Beta	0.664705882352941	0.00496738593748199	0	0	0.01
56017	RBBP6	Beta	0.547058823529412	0.0283010872421088	0.04	0.02	0.02
56032	RBM15	Beta	-0.602941176470588	0.0134241253978913	0.01	0.02	0
56043	RBM28	Beta	0.723529411764706	0.00153448118982396	0.01	0.01	0.01
56093	RCSD1	Beta	0.579411764705882	0.0186625294177119	0	0	0.01
56145	RFK	Beta	-0.541176470588235	0.0304002188881703	0.04	0.04	0.02
56149	RFT1	Beta	-0.611764705882353	0.0117884050531152	0.02	0.01	0.01
56195	RGS5	Beta	-0.726470588235294	0.00143618263507854	0.01	0	0
56226	RHOT1	Beta	-0.702941176470588	0.00238695266930094	0.01	0	0
56252	RIN3	Beta	0.676470588235294	0.00400825239020936	0	0.01	0
56253	RING1	Beta	-0.564705882352941	0.0226632048441846	0.01	0.02	0.02
56259	RIPK1	Beta	0.614705882352941	0.011279474063305	0.03	0	0.03
56318	RNF166	Beta	-0.641176470588235	0.00743441908253395	0.01	0.01	0
56320	RNF168	Beta	0.6	0.0140071223296	0	0.01	0.02
56333	RNF20	Beta	0.611764705882353	0.0117884050531152	0.01	0.02	0.03
56337	RNF212B	Beta	0.5	0.0485802888870239	0.02	0.04	0.04
56339	RNF214	Beta	0.752941176470588	0.000761081073194606	0	0	0.01
56348	RNF31	Beta	-0.605882352941176	0.0128602985333672	0.01	0.03	0
56384	ROR2	Beta	0.626470588235294	0.00941397730678366	0	0	0
56389	RP1-138B7.6	Beta	0.505882352941176	0.0455816161239403	0.03	0.03	0.02
56397	RP11-1021N1.1	Beta	0.561764705882353	0.0235370164742809	0.02	0.02	0.01
56398	RP11-106M3.2	Beta	0.608823529411765	0.0123152031982465	0.02	0.02	0
56439	RP11-296A16.1	Beta	0.547058823529412	0.0283010872421088	0.02	0	0.01
56454	RP11-403P17.5	Beta	0.611764705882353	0.0117884050531152	0.01	0.01	0
56469	RP11-468E2.1	Beta	0.664705882352941	0.00496738593748199	0	0.01	0
56481	RP11-514P8.6	Beta	0.652941176470588	0.00610204667907699	0.02	0.01	0.01
56548	RPE	Beta	-0.591176470588235	0.0158755795556414	0.02	0.02	0.01
56564	RPL14	Beta	0.567647058823529	0.021814592143743	0	0.02	0.02
56565	RPL15	Beta	-0.632352941176471	0.00857758410309935	0	0	0.01
56581	RPL30	Beta	-0.667647058823529	0.00471198194799	0.03	0	0
56583	RPL32	Beta	-0.6	0.0140071223296	0.02	0.04	0
56584	RPL34	Beta	-0.535294117647059	0.0326158632940221	0.04	0.03	0.04
56586	RPL35A	Beta	-0.614705882352941	0.011279474063305	0	0.02	0.01
56604	RPLP0	Beta	-0.623529411764706	0.00985565039092201	0.01	0.01	0.01
56617	RPRD2	Beta	0.794117647058823	0.000239190927625632	0	0	0
56619	RPS10-NUDT3	Beta	0.685294117647059	0.00339156174521659	0.01	0	0.01
56623	RPS14	Beta	-0.582352941176471	0.0179327341310354	0.01	0.01	0.01
56638	RPS27	Beta	-0.664705882352941	0.00496738593748203	0	0	0
56667	RQCD1	Beta	-0.738235294117647	0.00109285081184815	0	0	0.01
56688	RRP8	Beta	0.714705882352941	0.00186274109994744	0	0	0
56692	RSAD1	Beta	-0.558823529411765	0.0244365114245058	0.01	0.01	0.04
56712	RSRC2	Beta	0.611764705882353	0.0117884050531152	0.01	0.03	0.01
56717	RTF1	Beta	0.644117647058823	0.00708152408658287	0.02	0	0.01
56729	RTP1	Beta	-0.623529411764706	0.00985565039092201	0.01	0	0.02
56734	RUFY1	Beta	0.561764705882353	0.0235370164742809	0.04	0.03	0.02
56772	S100Z	Beta	0.585294117647059	0.0172252866160948	0.03	0.03	0
56782	SAFB	Beta	0.688235294117647	0.00320390861439574	0.01	0	0
56783	SAFB2	Beta	0.685294117647059	0.00339156174521659	0	0.01	0.02
56787	SALL4	Beta	0.573529411764706	0.0201910380465231	0.04	0.01	0.02
56804	SAP130	Beta	0.767647058823529	0.000516883524295922	0	0	0
56818	SART3	Beta	0.544117647058823	0.0293363374813766	0.02	0.02	0.02
56840	SCAF4	Beta	0.655882352941176	0.0058007369622315	0.01	0.01	0.01
56843	SCAMP1	Beta	-0.594117647058824	0.015232400876328	0.02	0.02	0.03
56869	SCIMP	Beta	0.585294117647059	0.0172252866160948	0.01	0.03	0.02
56871	SCLT1	Beta	0.523529411764706	0.0374126481301494	0.02	0.04	0.02
56892	SCNN1G	Beta	0.547058823529412	0.0283010872421088	0.04	0.04	0.01
56928	SDK1	Beta	0.602941176470588	0.0134241253978914	0.01	0.02	0.02
56932	SDR39U1	Beta	-0.741176470588235	0.00101846954957367	0	0	0
56939	SEC13	Beta	0.632352941176471	0.00857758410309935	0.01	0	0.02
56943	SEC14L6	Beta	0.588235294117647	0.0165397221953782	0.02	0.02	0
56949	SEC23A	Beta	-0.582352941176471	0.0179327341310354	0.03	0.01	0.02
56998	SENP2	Beta	0.641176470588235	0.00743441908253395	0	0.02	0.01
57004	SEP15	Beta	-0.620588235294118	0.0103135155496777	0.01	0	0
57024	SERF1B	Beta	-0.532352941176471	0.0337686229602348	0.02	0.03	0.03
57029	SERINC2	Beta	0.7	0.00253509460443193	0	0.01	0
57046	SERPINF2	Beta	0.744117647058824	0.000948282785737869	0.01	0	0
57048	SERPINH1	Beta	-0.620588235294118	0.0103135155496777	0	0.01	0.02
57064	SETD2	Beta	0.720588235294118	0.00163819116387961	0	0	0
