Gene	Waves	Rho	Pval	BootP	PermP	BootP_All
705	C1QTNF3-AMACR	Alpha	0.544117647058823	0.0293363374813766	0.02	0.02	0.02
706	C2	Alpha	0.582352941176471	0.0179327341310354	0	0.01	0.01
707	C3orf58	Alpha	0.538235294117647	0.0314932282058384	0.03	0.04	0.03
708	C4orf50	Alpha	-0.602941176470588	0.0134241253978913	0.02	0	0.01
709	C5orf67	Alpha	0.511764705882353	0.0427234481633318	0.04	0.03	0.02
710	C6orf106	Alpha	-0.544117647058823	0.0293363374813766	0.01	0.02	0.02
711	C7orf73	Alpha	0.6	0.0140071223296	0.03	0	0.01
712	CADM2	Alpha	0.570588235294118	0.0209906963682178	0.01	0.02	0.01
713	CARF	Alpha	0.676470588235294	0.00400825239020936	0.01	0	0.01
714	CASP9	Alpha	-0.561764705882353	0.023537016474281	0.02	0.04	0.03
715	CBFA2T3	Alpha	-0.561764705882353	0.023537016474281	0.01	0.01	0.01
716	CBL	Alpha	-0.552941176470588	0.0263144998706666	0.01	0.01	0.04
717	CBLB	Alpha	0.544117647058823	0.0293363374813766	0.01	0.03	0.02
718	CCDC12	Alpha	-0.629411764705882	0.00898808926444689	0.02	0	0.02
719	CCDC97	Alpha	-0.582352941176471	0.0179327341310354	0	0.02	0.01
720	CCNE2	Alpha	0.526470588235294	0.0361665149722455	0.04	0.03	0.03
721	CD226	Alpha	0.570588235294118	0.0209906963682178	0.02	0.01	0.02
722	CDH26	Alpha	0.547058823529412	0.0283010872421088	0.01	0.03	0.02
723	CDNF	Alpha	0.582352941176471	0.0179327341310354	0.04	0.03	0.02
724	CELF5	Alpha	-0.594117647058824	0.015232400876328	0.02	0.02	0.01
725	CENPT	Alpha	-0.614705882352941	0.011279474063305	0.02	0.02	0.01
726	CEP250	Alpha	-0.685294117647059	0.00339156174521659	0	0.01	0.01
727	CEP89	Alpha	-0.564705882352941	0.0226632048441846	0.03	0.03	0.02
728	CEP97	Alpha	0.579411764705882	0.0186625294177119	0.01	0.02	0.01
729	CES3	Alpha	-0.670588235294118	0.00446720869773816	0	0	0
730	CH17-140K24.8	Alpha	0.502941176470588	0.0470631404672732	0.03	0.01	0.04
731	CHD3	Alpha	-0.597058823529412	0.014609731954981	0.01	0	0.02
732	CHD8	Alpha	-0.555882352941176	0.0253621763206081	0.04	0.03	0.01
733	CHM	Alpha	0.567647058823529	0.021814592143743	0.02	0.04	0.02
734	CHMP4B	Alpha	-0.561764705882353	0.023537016474281	0.02	0.03	0.02
735	CHST12	Alpha	-0.644117647058823	0.00708152408658287	0.02	0	0.01
736	CLCN7	Alpha	-0.502941176470588	0.0470631404672732	0.02	0.03	0.04
737	CLIP1	Alpha	-0.544117647058823	0.0293363374813766	0.04	0	0.04
738	CLSTN1	Alpha	-0.635294117647059	0.00818206461633403	0.01	0.03	0
739	CLTA	Alpha	-0.558823529411765	0.0244365114245058	0.01	0.03	0.01
740	CLU	Alpha	-0.597058823529412	0.014609731954981	0.01	0.04	0.01
741	CMIP	Alpha	-0.555882352941176	0.0253621763206081	0.02	0.04	0.02
742	CNPY4	Alpha	-0.555882352941176	0.0253621763206081	0.02	0.02	0.02
743	COL9A1	Alpha	0.558823529411765	0.0244365114245058	0.01	0.02	0.04
744	CORIN	Alpha	-0.664705882352941	0.00496738593748203	0.01	0.01	0.01
745	COTL1	Alpha	-0.597058823529412	0.014609731954981	0.02	0.03	0
746	CPT1A	Alpha	-0.614705882352941	0.011279474063305	0	0.01	0
747	CREG1	Alpha	0.576470588235294	0.0194151403865316	0.03	0.02	0.01
748	CRIPT	Alpha	0.564705882352941	0.0226632048441846	0.01	0.04	0.01
749	CRYGS	Alpha	0.585294117647059	0.0172252866160948	0.02	0.03	0.01
750	CTD-3105H18.14	Alpha	0.573529411764706	0.0201910380465231	0.02	0.03	0.03
751	CTSV	Alpha	0.629411764705882	0.00898808926444689	0.01	0.02	0.02
752	CUTC	Alpha	0.623529411764706	0.00985565039092204	0.01	0	0.04
753	CYB561	Alpha	-0.544117647058823	0.0293363374813766	0.03	0.04	0.01
754	CYFIP2	Alpha	-0.567647058823529	0.021814592143743	0	0.02	0.03
755	CYP4A22	Alpha	-0.555882352941176	0.0253621763206081	0.04	0.03	0.02
756	CYP7B1	Alpha	0.511764705882353	0.0427234481633318	0.02	0.02	0.02
757	DCTN1	Alpha	-0.55	0.0272939727097307	0.04	0.02	0.03
758	DCTN2	Alpha	-0.502941176470588	0.0470631404672732	0.03	0.03	0.02
759	DDAH2	Alpha	-0.552941176470588	0.0263144998706666	0.01	0.03	0.04
760	DDHD1	Alpha	0.597058823529412	0.014609731954981	0	0.04	0.02
761	DDIAS	Alpha	0.573529411764706	0.0201910380465231	0.04	0.03	0.04
762	DDX11	Alpha	-0.641176470588235	0.00743441908253395	0.04	0	0
763	DGCR8	Alpha	-0.676470588235294	0.00400825239020936	0	0.02	0.01
764	DHFR	Alpha	-0.614705882352941	0.011279474063305	0	0	0.01
765	DHX8	Alpha	-0.605882352941176	0.0128602985333672	0	0	0.02
766	DKK2	Alpha	0.558823529411765	0.0244365114245058	0.01	0.02	0.03
767	DLST	Alpha	-0.555882352941176	0.0253621763206081	0	0	0.03
768	DMRT3	Alpha	0.505882352941176	0.0455816161239403	0.03	0.04	0.03
769	DNAJA4	Alpha	-0.523529411764706	0.0374126481301495	0.03	0	0.04
770	DNM1	Alpha	-0.538235294117647	0.0314932282058384	0.01	0.02	0.02
771	DOC2B	Alpha	-0.661764705882353	0.00523375330132754	0.01	0.03	0
772	DPP3	Alpha	-0.614705882352941	0.011279474063305	0.01	0.01	0
773	DPYD	Alpha	0.591176470588235	0.0158755795556415	0.01	0	0.04
774	DR1	Alpha	0.547058823529412	0.0283010872421088	0.02	0.04	0
775	DRD2	Alpha	0.597058823529412	0.014609731954981	0.02	0.01	0.04
776	DTWD2	Alpha	0.544117647058823	0.0293363374813766	0.03	0.03	0.01
777	DUSP12	Alpha	0.558823529411765	0.0244365114245058	0.04	0.03	0.01
778	DYNC1H1	Alpha	-0.55	0.0272939727097307	0	0	0.01
779	EBP	Alpha	-0.676470588235294	0.00400825239020936	0	0.01	0
780	EEF1E1-BLOC1S5	Alpha	0.561764705882353	0.0235370164742809	0.04	0.02	0.02
781	EFCAB11	Alpha	0.623529411764706	0.00985565039092204	0.03	0.04	0.02
782	EFNB2	Alpha	-0.711764705882353	0.00198404324776996	0.01	0	0
783	EIF1	Alpha	-0.529411764705882	0.0349520067895182	0.03	0.04	0.02
784	EIF2B5	Alpha	-0.635294117647059	0.00818206461633403	0.01	0.02	0
785	EIF3B	Alpha	-0.526470588235294	0.0361665149722456	0.02	0.02	0.02
786	EIF3H	Alpha	0.623529411764706	0.00985565039092204	0.02	0.01	0.02
787	EIF4B	Alpha	-0.532352941176471	0.0337686229602348	0.02	0.04	0.03
788	EIF4E2	Alpha	-0.726470588235294	0.00143618263507854	0	0	0
789	EIF4EBP1	Alpha	-0.638235294117647	0.00780113863100802	0.02	0.01	0.01
790	ELP4	Alpha	0.517647058823529	0.0400017929595607	0.03	0.04	0.03
791	ENDOU	Alpha	0.720588235294118	0.00163819116387961	0	0	0
792	ENO1	Alpha	-0.502941176470588	0.0470631404672732	0.03	0.03	0.04
793	ENOX1	Alpha	0.558823529411765	0.0244365114245058	0.03	0.03	0.02
794	EPHA10	Alpha	-0.558823529411765	0.0244365114245058	0.02	0.03	0.02
795	EPHX1	Alpha	-0.538235294117647	0.0314932282058384	0.01	0.04	0.01
796	EPHX2	Alpha	-0.517647058823529	0.0400017929595607	0.02	0.04	0.03
797	EPM2A	Alpha	0.573529411764706	0.0201910380465231	0	0.01	0.03
798	EPPK1	Alpha	-0.641176470588235	0.00743441908253395	0	0.01	0.02
799	ESD	Alpha	0.564705882352941	0.0226632048441846	0.04	0.01	0.01
800	ESR1	Alpha	0.555882352941176	0.025362176320608	0.03	0.04	0.01
801	ETFB	Alpha	-0.544117647058823	0.0293363374813766	0.04	0.03	0.04
802	ETNK1	Alpha	0.582352941176471	0.0179327341310354	0	0	0.03
803	FADD	Alpha	-0.664705882352941	0.00496738593748203	0.01	0	0
804	FAM168A	Alpha	-0.561764705882353	0.023537016474281	0.02	0.01	0.03
805	FAM172A	Alpha	0.667647058823529	0.00471198194798998	0	0	0
806	FAM179B	Alpha	0.679411764705882	0.00379343266915975	0.01	0	0
807	FAM213A	Alpha	-0.594117647058824	0.015232400876328	0.01	0.02	0.01
808	FAM218A	Alpha	0.685294117647059	0.00339156174521659	0	0	0
809	FAM69B	Alpha	-0.570588235294118	0.0209906963682178	0.03	0	0.02
810	FAN1	Alpha	0.517647058823529	0.0400017929595607	0.04	0.04	0.04
811	FANCL	Alpha	0.602941176470588	0.0134241253978914	0.02	0.03	0.01
812	FARSB	Alpha	0.526470588235294	0.0361665149722455	0.03	0.03	0.03
813	FASTKD3	Alpha	0.588235294117647	0.0165397221953782	0.03	0.01	0.01
814	FBLN1	Alpha	-0.652941176470588	0.006102046679077	0	0	0.01
815	FBN1	Alpha	0.523529411764706	0.0374126481301494	0.03	0.02	0.03
816	FBXO10	Alpha	-0.535294117647059	0.0326158632940221	0.01	0.04	0.01
817	FBXO3	Alpha	0.544117647058823	0.0293363374813766	0.01	0.03	0.02
818	FBXW2	Alpha	-0.547058823529412	0.028301087242109	0.04	0.03	0.02
819	FGF5	Alpha	0.505882352941176	0.0455816161239403	0.03	0.03	0.01
820	FKBP4	Alpha	-0.647058823529412	0.00674207700717987	0.02	0.02	0
821	FLNA	Alpha	-0.597058823529412	0.014609731954981	0.03	0	0.03
822	FMNL1	Alpha	-0.570588235294118	0.0209906963682178	0.01	0.03	0.03
823	FPGS	Alpha	-0.620588235294118	0.0103135155496777	0.01	0.02	0.02
824	FRK	Alpha	0.570588235294118	0.0209906963682178	0.03	0.03	0.03
825	FUT8	Alpha	0.614705882352941	0.011279474063305	0.01	0.01	0.03
826	G2E3	Alpha	0.614705882352941	0.011279474063305	0	0	0.01
827	GAL3ST2	Alpha	0.629411764705882	0.00898808926444689	0	0.01	0
828	GALR1	Alpha	0.532352941176471	0.0337686229602347	0.01	0.02	0.02
829	GANC	Alpha	0.579411764705882	0.0186625294177119	0.01	0.02	0.01
830	GDAP1L1	Alpha	-0.529411764705882	0.0349520067895182	0.04	0.04	0.03
831	GDNF	Alpha	0.679411764705882	0.00379343266915975	0.02	0.01	0.01
832	GDPD1	Alpha	0.558823529411765	0.0244365114245058	0.01	0.03	0.01
833	GFOD1	Alpha	-0.570588235294118	0.0209906963682178	0	0.01	0.02
834	GGACT	Alpha	0.655882352941176	0.0058007369622315	0	0	0.01
835	GIMAP5	Alpha	0.694117647058824	0.00285370590345691	0.01	0	0
836	GIN1	Alpha	0.55	0.0272939727097306	0.03	0.01	0.04
837	GIT2	Alpha	-0.523529411764706	0.0374126481301495	0.04	0.03	0.01
838	GMPPB	Alpha	-0.514705882352941	0.041345806442249	0.03	0.02	0.01
839	GNAS	Alpha	-0.514705882352941	0.041345806442249	0.02	0.02	0.02
840	GNG10	Alpha	0.552941176470588	0.0263144998706665	0.03	0.01	0.04
841	GOLGA3	Alpha	-0.573529411764706	0.0201910380465231	0.01	0.01	0.01
842	GPANK1	Alpha	-0.508823529411765	0.0441352182349839	0.02	0.03	0.02
843	GPHN	Alpha	0.526470588235294	0.0361665149722455	0.01	0.02	0.03
844	GPR137C	Alpha	0.535294117647059	0.0326158632940219	0.01	0.04	0.03
845	GPRASP1	Alpha	-0.529411764705882	0.0349520067895182	0.04	0.01	0.02
846	GPRIN1	Alpha	-0.682352941176471	0.00358797041175672	0.01	0.01	0
847	GRIPAP1	Alpha	-0.567647058823529	0.021814592143743	0.03	0	0.03
848	GSTCD	Alpha	0.714705882352941	0.00186274109994744	0	0	0
849	GTDC1	Alpha	0.764705882352941	0.000559676294356745	0	0	0
850	GTF3C3	Alpha	0.597058823529412	0.014609731954981	0.01	0.01	0.04
851	HERC1	Alpha	-0.644117647058823	0.00708152408658287	0	0.02	0.01
852	HEYL	Alpha	-0.591176470588235	0.0158755795556414	0.02	0.02	0.01
853	HGS	Alpha	-0.55	0.0272939727097307	0.04	0.02	0.03
854	HIATL1	Alpha	0.652941176470588	0.00610204667907699	0	0.01	0
855	HIF1AN	Alpha	-0.676470588235294	0.00400825239020936	0.01	0	0
856	HIST1H2BE	Alpha	0.547058823529412	0.0283010872421088	0.04	0.04	0.02
857	HK1	Alpha	-0.614705882352941	0.011279474063305	0.02	0.02	0
858	HMGCL	Alpha	-0.635294117647059	0.00818206461633403	0.01	0.01	0
859	HNRNPA1	Alpha	-0.670588235294118	0.00446720869773816	0	0.02	0.01
860	HPGD	Alpha	0.588235294117647	0.0165397221953782	0.01	0.02	0
861	HRASLS5	Alpha	0.644117647058823	0.00708152408658287	0.01	0.02	0
862	HS3ST5	Alpha	0.585294117647059	0.0172252866160948	0	0.02	0.02
863	HSPA8	Alpha	-0.55	0.0272939727097307	0.03	0.04	0.02
864	HUWE1	Alpha	-0.638235294117647	0.00780113863100802	0	0.02	0
865	HYOU1	Alpha	-0.588235294117647	0.0165397221953781	0.01	0.03	0
866	IFNLR1	Alpha	0.691176470588235	0.00302471879504341	0	0	0
867	IFT20	Alpha	0.555882352941176	0.025362176320608	0.01	0.02	0
868	IGF2R	Alpha	-0.670588235294118	0.00446720869773816	0	0.01	0
869	IGFL2	Alpha	0.523529411764706	0.0374126481301494	0.02	0.03	0.04
870	IGHMBP2	Alpha	-0.5	0.0485802888870239	0.03	0.02	0.03
871	IL1RAPL1	Alpha	0.638235294117647	0.00780113863100802	0	0	0.03
872	IL4I1	Alpha	-0.670588235294118	0.00446720869773816	0	0.03	0
873	ILF3	Alpha	-0.523529411764706	0.0374126481301495	0	0.03	0.03
874	INIP	Alpha	0.567647058823529	0.021814592143743	0.01	0.03	0.01
875	INSM2	Alpha	0.588235294117647	0.0165397221953782	0.02	0.02	0
876	INTS2	Alpha	0.679411764705882	0.00379343266915975	0.01	0.01	0
877	INVS	Alpha	0.511764705882353	0.0427234481633318	0	0.03	0.04
878	ISLR	Alpha	-0.6	0.0140071223296	0.02	0.02	0
879	ITFG1	Alpha	0.617647058823529	0.0107879846019488	0.01	0.01	0.01
880	ITSN1	Alpha	-0.655882352941176	0.00580073696223151	0.01	0.01	0.01
881	JAKMIP1	Alpha	-0.558823529411765	0.0244365114245058	0.02	0.01	0.03
882	JKAMP	Alpha	0.579411764705882	0.0186625294177119	0	0.03	0.02
883	KANK2	Alpha	-0.597058823529412	0.014609731954981	0.02	0	0.03
884	KAT8	Alpha	-0.641176470588235	0.00743441908253395	0.01	0	0.01
885	KCNJ9	Alpha	-0.517647058823529	0.0400017929595607	0.03	0.04	0.04
886	KCNMB2	Alpha	0.711764705882353	0.00198404324776996	0	0	0
887	KDM4A	Alpha	-0.629411764705882	0.00898808926444689	0.01	0	0
888	KIAA0368	Alpha	-0.605882352941176	0.0128602985333672	0.02	0.04	0.02
889	KIAA0430	Alpha	-0.558823529411765	0.0244365114245058	0	0	0.03
890	KIAA1147	Alpha	-0.620588235294118	0.0103135155496777	0.02	0	0.01
891	KIAA1644	Alpha	-0.608823529411765	0.0123152031982464	0	0.02	0.02
892	KIF5A	Alpha	-0.547058823529412	0.028301087242109	0.01	0.01	0.04
893	KLHL2	Alpha	0.655882352941176	0.0058007369622315	0.01	0.01	0.01
894	KLHL22	Alpha	-0.544117647058823	0.0293363374813766	0.03	0.03	0.01
895	KLRC2	Alpha	0.570588235294118	0.0209906963682178	0.01	0.04	0.01
896	KLRC4-KLRK1	Alpha	0.558823529411765	0.0244365114245058	0.02	0.04	0.02
897	KLRF1	Alpha	0.620588235294118	0.0103135155496777	0.02	0.02	0
898	L34079.2	Alpha	0.585294117647059	0.0172252866160948	0.01	0.01	0
899	L3MBTL4	Alpha	0.585294117647059	0.0172252866160948	0.03	0.02	0
900	LARS	Alpha	-0.547058823529412	0.028301087242109	0.04	0.02	0.03
901	LAT	Alpha	-0.541176470588235	0.0304002188881703	0.02	0	0.03
902	LDHAL6A	Alpha	-0.538235294117647	0.0314932282058384	0.02	0.01	0.02
903	LMBRD1	Alpha	0.502941176470588	0.0470631404672732	0.02	0.04	0.03
904	LMTK2	Alpha	-0.535294117647059	0.0326158632940221	0.01	0.03	0.03
905	LPCAT1	Alpha	-0.691176470588235	0.00302471879504341	0	0	0.01
906	LRBA	Alpha	0.602941176470588	0.0134241253978914	0.02	0.01	0.01
907	LRIT3	Alpha	0.708823529411765	0.00211168123925454	0	0	0
908	LRP10	Alpha	-0.685294117647059	0.00339156174521659	0	0.01	0.02
909	LRP8	Alpha	-0.591176470588235	0.0158755795556414	0.01	0.03	0.04
910	LRRC23	Alpha	-0.629411764705882	0.00898808926444689	0.01	0	0
911	LRRC40	Alpha	0.614705882352941	0.011279474063305	0.01	0.01	0.03
912	LURAP1L	Alpha	0.547058823529412	0.0283010872421088	0.02	0.01	0.01
913	MAML1	Alpha	-0.508823529411765	0.0441352182349839	0.02	0.02	0.02
914	MAML3	Alpha	0.558823529411765	0.0244365114245058	0.01	0.01	0.02
915	MAN1B1	Alpha	-0.55	0.0272939727097307	0.03	0.01	0.02
916	MANEA	Alpha	0.570588235294118	0.0209906963682178	0.02	0.02	0.01
917	MAP4K5	Alpha	0.611764705882353	0.0117884050531152	0.01	0.02	0.02
918	MAPKBP1	Alpha	-0.594117647058824	0.015232400876328	0.01	0.01	0.03
919	MARCH1	Alpha	0.65	0.0064157065211753	0.01	0.02	0
920	MARK4	Alpha	-0.538235294117647	0.0314932282058384	0.02	0.01	0.03
921	MARVELD3	Alpha	-0.538235294117647	0.0314932282058384	0.02	0.03	0.04
922	MATK	Alpha	-0.673529411764706	0.0042327392484605	0.01	0	0
923	MBNL1	Alpha	0.55	0.0272939727097306	0.02	0.02	0
924	MDN1	Alpha	-0.597058823529412	0.014609731954981	0.02	0	0.02
925	MED23	Alpha	0.591176470588235	0.0158755795556415	0.03	0.03	0.01
926	MED9	Alpha	-0.532352941176471	0.0337686229602348	0.02	0.03	0.02
927	METTL15	Alpha	0.558823529411765	0.0244365114245058	0.03	0.03	0.03
928	MICU3	Alpha	0.608823529411765	0.0123152031982465	0.02	0	0.01
929	MKNK2	Alpha	-0.594117647058824	0.015232400876328	0	0.02	0
930	MMP14	Alpha	-0.505882352941176	0.0455816161239403	0.04	0.04	0.01
931	MMP2	Alpha	-0.567647058823529	0.021814592143743	0.04	0.01	0.04
932	MON2	Alpha	0.614705882352941	0.011279474063305	0.02	0.02	0.03
933	MOV10L1	Alpha	-0.561764705882353	0.023537016474281	0.03	0.01	0.01
934	MRAS	Alpha	-0.626470588235294	0.00941397730678363	0	0.01	0.01
935	MSANTD3-TMEFF1	Alpha	-0.576470588235294	0.0194151403865316	0.02	0.01	0.04
936	MTMR6	Alpha	0.611764705882353	0.0117884050531152	0.02	0.03	0.02
937	MTMR7	Alpha	0.629411764705882	0.00898808926444689	0	0	0
938	MTRNR2L12	Alpha	-0.570588235294118	0.0209906963682178	0	0.02	0.03
939	MTTP	Alpha	0.573529411764706	0.0201910380465231	0.04	0.01	0.03
940	MYO1C	Alpha	-0.576470588235294	0.0194151403865316	0.03	0.02	0.02
941	MYT1L	Alpha	-0.547058823529412	0.028301087242109	0.02	0.03	0.04
942	NAIP	Alpha	0.608823529411765	0.0123152031982465	0.01	0.02	0
943	NALCN	Alpha	0.691176470588235	0.00302471879504341	0.01	0.01	0
944	NBPF19	Alpha	0.729411764705882	0.00134307868238367	0	0	0
945	NCOR1	Alpha	-0.532352941176471	0.0337686229602348	0.02	0.03	0.03
946	NDUFS1	Alpha	-0.647058823529412	0.00674207700717987	0.01	0	0.01
947	NEIL2	Alpha	-0.502941176470588	0.0470631404672732	0.04	0.02	0.04
948	NEMP2	Alpha	0.567647058823529	0.021814592143743	0.04	0.01	0.04
949	NEURL4	Alpha	-0.629411764705882	0.00898808926444689	0.01	0.01	0
950	NFKB1	Alpha	0.511764705882353	0.0427234481633318	0.02	0.04	0.03
951	NFYA	Alpha	0.591176470588235	0.0158755795556415	0.01	0.02	0.02
952	NIPSNAP3A	Alpha	0.576470588235294	0.0194151403865316	0.01	0.02	0
953	NMNAT2	Alpha	-0.6	0.0140071223296	0	0	0.02
954	NOL6	Alpha	-0.526470588235294	0.0361665149722456	0.04	0.03	0.03
955	NOP16	Alpha	-0.502941176470588	0.0470631404672732	0.03	0.03	0.04
956	NPFFR1	Alpha	-0.611764705882353	0.0117884050531152	0.01	0.01	0.02
957	NPHP3-ACAD11	Alpha	0.629411764705882	0.00898808926444689	0	0	0.01
958	NR5A2	Alpha	0.547058823529412	0.0283010872421088	0.03	0.02	0.03
959	NSD1	Alpha	-0.608823529411765	0.0123152031982464	0.02	0.01	0.01
960	NT5C3A	Alpha	0.652941176470588	0.00610204667907699	0	0.02	0
961	NT5DC1	Alpha	0.623529411764706	0.00985565039092204	0	0	0.02
962	NT5DC3	Alpha	-0.544117647058823	0.0293363374813766	0.01	0.03	0.04
963	NUDT3	Alpha	-0.644117647058823	0.00708152408658287	0	0.01	0.01
964	NUP58	Alpha	0.547058823529412	0.0283010872421088	0.01	0.03	0.02
965	NUP62CL	Alpha	0.576470588235294	0.0194151403865316	0.02	0.02	0.03
966	NWD1	Alpha	-0.588235294117647	0.0165397221953781	0.01	0.01	0.02
967	OBFC1	Alpha	0.573529411764706	0.0201910380465231	0.03	0.02	0.03
968	ODF2	Alpha	-0.552941176470588	0.0263144998706666	0.02	0.03	0.03
969	OR2L13	Alpha	0.564705882352941	0.0226632048441846	0.01	0.03	0.01
970	OR9A2	Alpha	0.644117647058823	0.00708152408658287	0	0.01	0.02
971	ORC3	Alpha	0.588235294117647	0.0165397221953782	0	0.02	0.02
972	PAK4	Alpha	-0.514705882352941	0.041345806442249	0.03	0.04	0.01
973	PAPD4	Alpha	0.667647058823529	0.00471198194798998	0.01	0	0.01
974	PARK2	Alpha	0.652941176470588	0.00610204667907699	0	0.02	0
975	PARK7	Alpha	-0.614705882352941	0.011279474063305	0.01	0.03	0
976	PBXIP1	Alpha	-0.65	0.0064157065211753	0	0	0.01
977	PCBP2	Alpha	-0.591176470588235	0.0158755795556414	0.01	0.01	0.02
978	PCDH9	Alpha	0.720588235294118	0.00163819116387961	0	0	0
979	PCDHB12	Alpha	0.532352941176471	0.0337686229602347	0.01	0.03	0.02
980	PCYT1A	Alpha	-0.614705882352941	0.011279474063305	0.01	0	0.01
981	PDCD11	Alpha	-0.614705882352941	0.011279474063305	0	0.02	0.01
982	PDE1C	Alpha	0.567647058823529	0.021814592143743	0.01	0.03	0.03
983	PDXDC1	Alpha	-0.526470588235294	0.0361665149722456	0.03	0.04	0.03
984	PEX26	Alpha	-0.555882352941176	0.0253621763206081	0.02	0.01	0.02
985	PFKFB1	Alpha	0.544117647058823	0.0293363374813766	0.02	0.04	0.04
986	PGPEP1	Alpha	-0.588235294117647	0.0165397221953781	0	0.01	0.01
987	PHGDH	Alpha	-0.567647058823529	0.021814592143743	0.02	0.04	0.03
988	PHYHIPL	Alpha	0.682352941176471	0.00358797041175672	0	0	0
989	PIGN	Alpha	0.588235294117647	0.0165397221953782	0.01	0.02	0.04
990	PITPNC1	Alpha	-0.561764705882353	0.023537016474281	0.03	0.02	0.03
991	PKDCC	Alpha	-0.561764705882353	0.023537016474281	0.03	0.04	0.01
992	PLA1A	Alpha	0.667647058823529	0.00471198194798998	0	0.01	0
993	PLEKHA3	Alpha	0.535294117647059	0.0326158632940219	0.04	0.03	0.03
994	PLS3	Alpha	0.6	0.0140071223296	0	0.03	0
995	PNMA2	Alpha	-0.55	0.0272939727097307	0.01	0.01	0.02
996	POC1B	Alpha	0.652941176470588	0.00610204667907699	0.01	0.01	0.01
997	POC5	Alpha	0.688235294117647	0.00320390861439574	0	0	0
998	POLA1	Alpha	0.629411764705882	0.00898808926444689	0	0.01	0.02
999	POP5	Alpha	0.591176470588235	0.0158755795556415	0.01	0.02	0.02
1000	POR	Alpha	-0.614705882352941	0.011279474063305	0.02	0.02	0
1001	POT1	Alpha	0.532352941176471	0.0337686229602347	0.03	0.02	0.04
1002	PPEF2	Alpha	-0.552941176470588	0.0263144998706666	0.03	0.02	0
1003	PPM1G	Alpha	-0.564705882352941	0.0226632048441846	0.01	0.02	0.02
1004	PPP1R26	Alpha	-0.602941176470588	0.0134241253978913	0.01	0.02	0.02
1005	PPP1R36	Alpha	0.558823529411765	0.0244365114245058	0.04	0.01	0.01
1006	PPP2R5A	Alpha	0.626470588235294	0.00941397730678366	0.03	0.03	0.02
1007	PPP2R5D	Alpha	-0.5	0.0485802888870239	0.02	0.02	0.03
1008	PQLC2	Alpha	-0.773529411764706	0.000439355651711722	0	0	0
1009	PRCD	Alpha	0.541176470588235	0.0304002188881702	0.03	0.03	0
1010	PRDM1	Alpha	0.567647058823529	0.021814592143743	0.01	0.02	0
1011	PRDM15	Alpha	-0.65	0.0064157065211753	0	0	0.01
1012	PRICKLE2	Alpha	-0.576470588235294	0.0194151403865316	0	0.03	0.02
1013	PRKCZ	Alpha	-0.547058823529412	0.028301087242109	0.01	0.02	0.02
1014	PRKD2	Alpha	-0.514705882352941	0.041345806442249	0.04	0.03	0.04
1015	PRMT3	Alpha	0.535294117647059	0.0326158632940219	0.02	0.04	0.04
1016	PRPF6	Alpha	-0.526470588235294	0.0361665149722456	0.02	0.01	0.04
1017	PRPSAP1	Alpha	-0.614705882352941	0.011279474063305	0.01	0.02	0.02
1018	PRRC1	Alpha	0.544117647058823	0.0293363374813766	0.04	0.03	0.02
1019	PSMD6	Alpha	0.514705882352941	0.041345806442249	0.01	0.04	0.01
1020	PTGDS	Alpha	-0.547058823529412	0.028301087242109	0.04	0.02	0.01
1021	PTGIS	Alpha	0.538235294117647	0.0314932282058384	0.02	0.02	0.03
1022	PTH2R	Alpha	0.629411764705882	0.00898808926444689	0	0	0
1023	PTK7	Alpha	-0.770588235294118	0.000476822395363326	0	0	0
1024	PTPDC1	Alpha	0.611764705882353	0.0117884050531152	0.01	0	0
1025	PTPRD	Alpha	0.617647058823529	0.0107879846019488	0.02	0.01	0
1026	PTPRU	Alpha	-0.523529411764706	0.0374126481301495	0.04	0.02	0
1027	PTRH2	Alpha	0.582352941176471	0.0179327341310354	0.02	0.01	0.01
1028	PYROXD1	Alpha	0.591176470588235	0.0158755795556415	0.01	0.01	0
1029	RAB3B	Alpha	-0.611764705882353	0.0117884050531152	0.02	0	0
1030	RAB7B	Alpha	0.544117647058823	0.0293363374813766	0.02	0.03	0.03
1031	RABL3	Alpha	0.588235294117647	0.0165397221953782	0.01	0.02	0
1032	RALGAPA1	Alpha	0.570588235294118	0.0209906963682178	0.01	0.02	0.02
1033	RAPGEF6	Alpha	0.623529411764706	0.00985565039092204	0.03	0.01	0.01
1034	RBBP9	Alpha	0.561764705882353	0.0235370164742809	0.04	0.01	0.02
1035	RBM42	Alpha	-0.544117647058823	0.0293363374813766	0.03	0.01	0.02
1036	RBPMS2	Alpha	-0.697058823529412	0.0026905894025606	0	0	0.01
1037	RCOR3	Alpha	0.597058823529412	0.014609731954981	0	0.04	0.03
1038	RDH16	Alpha	0.532352941176471	0.0337686229602347	0.02	0.03	0
1039	RET	Alpha	-0.570588235294118	0.0209906963682178	0.02	0.03	0.01
1040	RIC1	Alpha	0.644117647058823	0.00708152408658287	0	0.03	0.02
1041	RITA1	Alpha	-0.511764705882353	0.0427234481633318	0.03	0.03	0.03
1042	RND1	Alpha	-0.526470588235294	0.0361665149722456	0.01	0.02	0.03
1043	RNF217	Alpha	0.523529411764706	0.0374126481301494	0.02	0.03	0.01
1044	RP11-136C24.3	Alpha	0.679411764705882	0.00379343266915975	0	0	0
1045	RP11-162P23.2	Alpha	-0.676470588235294	0.00400825239020936	0	0	0
